date,visitor_team,visitor_score,home_team,home_score,visitor_pace,visitor_efg,visitor_tov_pct,visitor_orb_pct,visitor_ft_rate,visitor_ortg,home_pace,home_efg,home_tov_pct,home_orb_pct,home_ft_rate,home_ortg,home_win
2022-03-07,LAL,110,SAS,117,101.4,0.516,12.9,25.5,0.176,108.5,101.4,0.601,14.1,27.9,0.19,115.4,1
2021-02-09,PHI,119,SAC,111,105.9,0.535,14.5,27.9,0.329,112.4,105.9,0.505,9.3,14.5,0.111,104.8,0
2019-03-26,ATL,130,NOP,120,112.9,0.552,12.9,19.6,0.237,115.1,112.9,0.542,19.3,20.0,0.361,106.2,0
2021-05-08,DET,104,PHI,118,96.5,0.554,14.9,22.2,0.131,107.8,96.5,0.542,9.3,20.9,0.321,122.3,1
2021-02-13,IND,125,ATL,113,101.1,0.573,8.2,18.4,0.258,123.7,101.1,0.528,9.9,16.3,0.2,111.8,0
2018-04-11,DEN,106,MIN,112,88.2,0.528,10.9,23.8,0.122,108.8,88.2,0.522,7.4,17.8,0.213,115.0,1
2020-01-17,POR,112,DAL,120,97.2,0.571,11.2,21.1,0.176,115.3,97.2,0.551,11.4,28.9,0.247,123.5,1
2021-04-05,CLE,125,SAS,101,95.9,0.593,5.8,18.9,0.267,130.4,95.9,0.452,9.3,16.7,0.313,105.4,0
2021-04-22,LAL,110,DAL,115,98.4,0.533,14.1,29.3,0.156,111.8,98.4,0.543,10.9,21.4,0.317,116.8,1
2015-11-09,DET,95,GSW,109,96.4,0.506,17.9,30.0,0.106,98.5,96.4,0.538,14.2,31.0,0.121,113.0,1
2015-11-05,MEM,96,POR,115,87.0,0.526,8.5,17.5,0.195,110.4,87.0,0.592,7.7,32.6,0.138,132.2,1
2022-03-21,MIN,108,DAL,110,95.1,0.467,8.0,27.3,0.253,113.5,95.1,0.566,10.7,16.7,0.193,115.6,1
2019-12-01,UTA,110,TOR,130,104.1,0.494,14.9,29.4,0.233,105.7,104.1,0.628,12.4,16.3,0.189,124.9,1
2022-04-13,SAS,103,NOP,113,95.5,0.478,5.6,15.1,0.176,107.9,95.5,0.593,12.5,23.5,0.21,118.3,1
2021-01-13,MEM,118,MIN,107,99.3,0.509,5.9,28.8,0.094,118.9,99.3,0.483,10.7,25.6,0.222,107.8,0
2022-04-01,PHO,114,MEM,122,106.7,0.605,15.4,5.9,0.116,106.8,106.7,0.485,8.8,30.2,0.225,114.3,1
2015-12-25,CHI,105,OKC,96,97.1,0.473,13.7,34.8,0.196,108.1,97.1,0.417,10.9,32.7,0.167,98.9,0
2019-04-09,DEN,108,UTA,118,98.6,0.534,6.7,7.1,0.159,109.5,98.6,0.59,13.9,24.3,0.333,119.7,1
2015-11-02,OKC,105,HOU,110,102.9,0.536,20.4,34.1,0.179,102.0,102.9,0.511,10.5,14.6,0.213,106.9,1
2018-01-19,IND,86,LAL,99,95.1,0.392,8.1,22.6,0.103,90.4,95.1,0.606,14.0,15.8,0.025,104.1,1
2016-02-24,DEN,87,LAC,81,97.0,0.411,14.1,26.9,0.144,89.7,97.0,0.429,15.7,17.3,0.094,83.5,0
2022-04-01,MIN,136,DEN,130,102.6,0.61,9.7,22.7,0.36,132.5,102.6,0.605,15.4,26.3,0.302,126.7,0
2019-04-07,MIA,109,TOR,117,94.8,0.475,9.2,21.8,0.14,104.2,94.8,0.54,10.0,8.5,0.264,111.8,1
2020-02-05,PHO,108,DET,116,90.6,0.623,15.2,20.0,0.156,119.2,90.6,0.547,5.6,31.8,0.126,128.0,1
2018-12-17,SAC,105,MIN,132,106.9,0.5,13.0,11.3,0.167,98.2,106.9,0.552,9.2,25.6,0.271,123.5,1
2021-03-11,MIN,135,NOP,105,104.2,0.637,9.7,17.9,0.147,129.6,104.2,0.46,14.0,38.0,0.13,100.8,0
2022-01-25,MIN,109,POR,107,98.2,0.524,13.6,23.9,0.28,111.0,98.2,0.479,12.0,28.3,0.181,109.0,0
2022-01-13,GSW,99,MIL,118,105.2,0.432,12.4,19.7,0.179,94.1,105.2,0.616,14.6,11.9,0.14,112.2,1
2017-12-18,NYK,91,CHO,109,98.8,0.436,15.2,22.2,0.186,92.1,98.8,0.54,16.7,30.8,0.159,110.3,1
2018-04-09,OKC,115,MIA,93,97.7,0.519,8.4,16.7,0.383,117.7,97.7,0.489,13.9,18.2,0.092,95.2,0
2016-01-16,GSW,95,DET,113,98.5,0.415,10.3,25.9,0.181,96.5,98.5,0.505,7.6,34.0,0.109,114.8,1
2017-03-16,BRK,121,NYK,110,98.8,0.535,11.4,31.0,0.337,122.4,98.8,0.483,6.6,11.6,0.284,111.3,0
2022-01-11,OKC,118,WAS,122,97.2,0.536,4.6,20.5,0.133,121.4,97.2,0.603,7.6,17.9,0.195,125.5,1
2021-06-10,BRK,83,MIL,86,97.7,0.404,6.7,12.5,0.074,85.0,97.7,0.411,9.2,14.0,0.133,88.0,1
2018-02-14,TOR,122,CHI,98,100.0,0.598,6.6,11.6,0.13,122.0,100.0,0.451,5.7,8.2,0.176,98.0,0
2021-05-10,IND,111,CLE,102,95.7,0.563,10.4,22.2,0.136,116.0,95.7,0.425,8.6,28.8,0.247,106.6,0
2022-01-29,BRK,106,GSW,110,95.9,0.454,8.5,31.6,0.173,110.5,95.9,0.48,8.6,32.0,0.163,114.7,1
2017-11-10,MIL,94,SAS,87,93.8,0.489,12.0,24.4,0.079,100.2,93.8,0.481,17.5,20.0,0.125,92.7,0
2021-03-02,LAC,112,BOS,117,86.9,0.598,9.0,25.6,0.092,128.9,86.9,0.581,7.7,35.9,0.198,134.6,1
2021-11-10,DAL,107,CHI,117,96.5,0.53,11.4,17.4,0.229,110.8,96.5,0.59,10.4,18.6,0.135,121.2,1
2018-03-22,DET,96,HOU,100,95.0,0.453,12.7,28.6,0.105,91.5,95.0,0.414,9.7,19.4,0.182,95.4,1
2022-04-01,IND,123,BOS,128,96.4,0.623,14.9,21.6,0.272,127.6,96.4,0.614,13.6,33.3,0.313,132.8,1
2017-11-11,CHI,94,SAS,133,96.6,0.5,12.4,12.2,0.093,97.3,96.6,0.706,12.4,25.8,0.153,137.7,1
2019-03-05,ORL,106,PHI,114,97.9,0.522,10.9,20.0,0.097,108.2,97.9,0.534,10.1,22.7,0.213,116.4,1
2019-04-04,CLE,104,SAC,117,96.2,0.611,19.1,26.3,0.062,108.1,96.2,0.567,5.6,16.7,0.072,121.6,1
2018-03-29,MIL,116,GSW,107,97.3,0.615,14.1,19.4,0.103,119.3,97.3,0.613,18.1,6.5,0.2,110.0,0
2022-02-10,MIL,107,PHO,131,99.4,0.511,12.4,24.4,0.193,107.6,99.4,0.617,7.2,24.3,0.222,131.7,1
2021-10-20,SAC,124,POR,121,104.6,0.549,8.7,14.9,0.25,118.6,104.6,0.548,10.5,20.0,0.204,115.7,0
2021-05-13,POR,117,PHO,118,98.7,0.636,12.8,3.0,0.173,118.5,98.7,0.54,10.0,23.8,0.261,119.5,1
2017-03-08,UTA,115,HOU,108,91.0,0.618,15.6,32.3,0.276,126.3,91.0,0.494,7.6,22.2,0.38,118.6,0
2020-02-22,PHO,112,CHI,104,100.2,0.5,16.0,38.6,0.302,111.7,100.2,0.518,21.3,26.8,0.217,103.8,0
2020-01-06,GSW,98,SAC,111,104.7,0.424,14.5,21.3,0.291,93.6,104.7,0.574,19.4,15.0,0.222,106.0,1
2016-02-05,SAS,116,DAL,90,93.9,0.588,12.5,20.5,0.275,123.6,93.9,0.473,15.0,12.8,0.288,95.9,0
2018-04-09,TOR,108,DET,98,87.5,0.598,9.2,21.6,0.046,123.5,87.5,0.506,3.3,9.1,0.244,112.0,0
2021-02-20,MIA,96,LAL,94,97.3,0.471,12.8,21.3,0.188,98.7,97.3,0.47,13.3,13.3,0.179,96.6,0
2017-01-01,SAS,112,ATL,114,91.5,0.517,10.7,20.5,0.211,110.8,91.5,0.533,9.6,22.4,0.174,112.8,1
2019-12-02,CHI,113,SAC,106,99.1,0.587,17.0,8.8,0.333,114.1,99.1,0.536,16.4,25.6,0.205,107.0,0
2018-11-25,ORL,108,LAL,104,102.4,0.511,11.6,19.6,0.14,105.4,102.4,0.532,16.3,12.2,0.253,101.5,0
2020-02-23,WAS,117,CHI,126,105.6,0.589,21.3,20.6,0.425,110.8,105.6,0.667,21.8,27.0,0.222,119.3,1
2016-02-19,BOS,93,UTA,111,93.3,0.414,6.7,15.7,0.321,99.7,93.3,0.618,14.7,23.5,0.397,118.9,1
2019-12-19,UTA,111,ATL,106,104.8,0.506,15.3,27.7,0.325,105.9,104.8,0.494,14.0,13.0,0.189,101.1,0
2019-04-07,ORL,116,BOS,108,99.9,0.522,12.3,25.0,0.244,116.1,99.9,0.539,12.0,15.0,0.135,108.1,0
2018-12-17,UTA,97,HOU,102,104.0,0.451,19.4,26.8,0.28,93.2,104.0,0.442,14.6,18.0,0.302,98.1,1
2022-03-20,OKC,85,ORL,90,98.0,0.397,13.8,23.7,0.13,86.7,98.0,0.428,18.3,31.3,0.229,91.8,1
2021-01-12,LAL,117,HOU,100,104.0,0.583,17.3,25.6,0.226,112.5,104.0,0.454,11.1,18.5,0.124,96.1,0
2018-11-30,ATL,109,OKC,124,107.5,0.505,16.7,26.4,0.125,101.4,107.5,0.625,17.5,20.0,0.159,115.3,1
2018-04-17,NOP,111,POR,102,95.5,0.583,13.2,23.8,0.155,116.2,95.5,0.516,14.4,28.3,0.088,106.8,0
2019-12-13,HOU,130,ORL,107,89.8,0.686,8.9,22.6,0.14,144.7,89.8,0.522,5.8,27.1,0.132,119.1,0
2017-11-24,MEM,92,DEN,104,93.4,0.555,18.4,7.9,0.151,98.5,93.4,0.563,18.8,42.9,0.19,111.4,1
2022-04-03,GSW,109,SAC,90,93.9,0.62,14.9,19.4,0.139,116.1,93.9,0.426,11.6,13.0,0.259,95.9,0
2022-03-28,ATL,132,IND,123,95.4,0.645,11.8,39.4,0.244,138.3,95.4,0.615,12.9,22.9,0.184,128.9,0
2015-11-02,POR,106,MIN,101,100.4,0.511,14.1,25.0,0.169,105.6,100.4,0.449,13.5,18.6,0.38,100.6,0
2016-05-10,OKC,95,SAS,91,90.7,0.481,18.3,36.6,0.256,104.7,90.7,0.443,6.8,20.4,0.148,100.3,0
2017-03-11,TOR,89,MIA,104,92.1,0.386,10.8,33.3,0.239,96.6,92.1,0.563,12.2,8.6,0.319,112.9,1
2022-03-02,NYK,108,PHI,123,98.0,0.473,6.2,20.8,0.242,110.3,98.0,0.633,13.5,14.3,0.373,125.6,1
2018-02-14,IND,108,BRK,103,94.8,0.467,7.3,30.0,0.267,113.9,94.8,0.5,12.1,19.6,0.241,108.7,0
2021-04-22,NOP,135,ORL,100,98.1,0.622,12.1,30.8,0.256,137.6,98.1,0.434,3.6,22.0,0.153,101.9,0
2020-12-26,HOU,126,POR,128,97.2,0.58,13.7,22.7,0.287,117.4,97.2,0.554,10.4,25.6,0.147,119.2,1
2021-05-12,HOU,122,LAL,124,102.3,0.612,13.4,19.5,0.212,119.2,102.3,0.61,9.8,19.5,0.143,121.2,1
2019-01-15,MIA,86,MIL,124,102.2,0.465,16.0,8.0,0.07,84.2,102.2,0.589,6.3,15.2,0.115,121.4,1
2018-04-20,BOS,92,MIL,116,87.7,0.45,14.8,36.2,0.25,104.9,87.7,0.671,9.5,20.0,0.127,132.3,1
2019-01-17,NYK,100,WAS,101,97.5,0.517,13.2,14.3,0.115,102.5,97.5,0.473,11.4,29.4,0.152,103.5,1
2018-04-22,TOR,98,WAS,106,98.9,0.475,16.3,22.5,0.291,99.1,98.9,0.5,11.6,22.0,0.247,107.2,1
2021-03-30,ORL,103,LAC,96,92.9,0.44,7.2,29.4,0.239,110.9,92.9,0.483,13.0,25.5,0.112,103.3,0
2015-12-02,TOR,96,ATL,86,92.4,0.494,11.8,21.1,0.228,103.8,92.4,0.411,11.0,23.6,0.133,93.0,0
2017-03-11,NYK,92,DET,112,95.6,0.518,17.2,17.8,0.085,96.2,95.6,0.526,6.3,28.0,0.115,117.1,1
2018-12-27,NYK,96,MIL,112,102.3,0.438,8.8,17.9,0.113,93.9,102.3,0.511,12.8,25.0,0.183,109.5,1
2018-01-29,CHO,96,IND,105,93.4,0.5,14.8,25.6,0.157,102.8,93.4,0.578,12.0,17.1,0.108,112.4,1
2021-01-14,IND,111,POR,87,94.1,0.527,10.7,31.0,0.152,118.0,94.1,0.443,16.5,27.5,0.115,92.5,0
2018-01-03,SAS,106,PHI,112,96.7,0.494,13.4,27.3,0.23,109.6,96.7,0.494,11.6,29.5,0.413,115.8,1
2017-04-08,MIA,106,WAS,103,96.8,0.506,11.9,20.0,0.313,109.6,96.8,0.531,17.3,30.0,0.21,106.5,0
2018-12-09,CHO,119,NYK,107,102.8,0.552,10.8,15.4,0.264,115.7,102.8,0.543,15.0,18.2,0.065,104.1,0
2021-04-30,SAS,140,BOS,143,100.7,0.592,9.2,18.6,0.337,125.9,100.7,0.552,9.7,32.7,0.257,128.6,1
2016-01-10,MIL,88,NYK,100,87.4,0.419,10.6,31.1,0.263,100.7,87.4,0.506,10.7,30.0,0.179,114.4,1
2016-12-30,CHI,101,IND,111,94.2,0.452,11.7,30.6,0.298,107.2,94.2,0.525,10.5,20.0,0.321,117.9,1
2018-11-26,MIN,102,CLE,95,93.5,0.512,7.8,20.5,0.163,109.1,93.5,0.477,14.8,22.5,0.151,101.6,0
2016-01-04,CHO,101,GSW,111,95.7,0.483,10.4,19.0,0.209,105.5,95.7,0.603,10.9,8.3,0.069,115.9,1
2017-01-18,NYK,117,BOS,106,93.0,0.56,12.4,42.9,0.165,125.9,93.0,0.434,2.8,18.8,0.297,114.0,0
2018-12-08,BRK,112,NYK,104,96.7,0.551,10.8,27.9,0.17,115.8,96.7,0.518,11.1,21.4,0.217,107.5,0
2019-01-25,TOR,119,HOU,121,102.3,0.56,16.1,30.0,0.187,116.3,102.3,0.505,10.2,25.5,0.319,118.2,1
2016-01-08,GSW,128,POR,108,103.6,0.632,13.5,13.2,0.207,123.5,103.6,0.458,7.7,21.8,0.208,104.2,0
2021-02-23,ATL,111,CLE,112,92.8,0.528,10.0,31.0,0.191,119.6,92.8,0.622,14.8,20.0,0.192,120.7,1
2018-03-06,PHI,128,CHO,114,95.0,0.667,13.0,28.6,0.138,134.8,95.0,0.569,9.6,19.0,0.288,120.0,0
2016-02-04,LAL,99,NOP,96,95.1,0.525,15.1,21.4,0.173,104.1,95.1,0.482,6.8,15.2,0.165,100.9,0
2021-02-19,PHO,132,NOP,114,99.6,0.705,12.2,11.4,0.091,132.5,99.6,0.579,12.3,15.4,0.232,114.4,0
2017-04-05,OKC,103,MEM,100,91.9,0.518,11.2,27.9,0.176,112.1,91.9,0.532,13.0,17.9,0.218,108.8,0
2018-02-24,ORL,105,PHI,116,95.9,0.524,10.5,14.3,0.188,109.5,95.9,0.574,13.1,25.0,0.284,121.0,1
2018-03-13,DET,79,UTA,110,95.8,0.406,16.1,16.3,0.175,82.4,95.8,0.638,20.3,31.4,0.171,114.8,1
2016-01-18,GSW,132,CLE,98,94.8,0.653,7.6,17.6,0.247,139.2,94.8,0.526,14.6,20.5,0.221,103.3,0
2016-01-30,SAC,117,MEM,121,104.5,0.462,14.9,37.5,0.348,112.0,104.5,0.57,12.0,5.7,0.392,115.8,1
2019-12-01,MIA,109,BRK,106,97.7,0.453,7.7,29.1,0.242,111.6,97.7,0.516,10.9,20.5,0.132,108.5,0
2016-11-16,CLE,93,IND,103,97.1,0.471,16.0,23.9,0.14,95.8,97.1,0.558,9.9,11.1,0.081,106.1,1
2018-11-02,OKC,134,WAS,111,102.2,0.657,11.8,22.6,0.244,131.1,102.2,0.564,16.1,16.2,0.163,108.6,0
2018-04-11,MEM,123,OKC,137,103.7,0.555,11.3,19.6,0.242,118.6,103.7,0.671,12.4,20.0,0.271,132.1,1
2016-03-21,GSW,109,MIN,104,97.1,0.54,14.1,32.5,0.172,112.2,97.1,0.482,13.6,24.4,0.305,107.1,0
2019-01-24,NOP,116,OKC,122,107.3,0.535,10.1,15.7,0.079,108.1,107.3,0.564,11.5,29.2,0.079,113.7,1
2020-01-04,TOR,121,BRK,102,97.5,0.521,6.0,31.9,0.206,124.0,97.5,0.575,22.7,17.6,0.373,104.6,0
2016-02-19,CHO,98,MIL,95,98.9,0.483,15.3,18.6,0.174,99.1,98.9,0.488,19.6,29.3,0.198,96.1,0
2020-08-01,PHI,121,IND,127,102.1,0.543,16.8,45.5,0.215,118.5,102.1,0.579,8.7,22.2,0.179,124.4,1
2016-01-23,MIL,99,NOP,116,94.1,0.568,18.0,17.1,0.203,105.2,94.1,0.548,7.3,24.5,0.138,123.3,1
2021-11-03,BOS,92,ORL,79,93.3,0.481,10.9,19.1,0.203,98.6,93.3,0.375,13.1,16.3,0.19,84.7,0
2020-07-31,BOS,112,MIL,119,104.5,0.467,12.4,25.9,0.297,107.2,104.5,0.542,13.2,17.1,0.333,113.9,1
2019-11-27,BRK,110,BOS,121,98.4,0.561,13.2,23.4,0.1,111.8,98.4,0.51,11.5,41.3,0.227,123.0,1
2021-04-30,POR,128,BRK,109,98.9,0.604,9.1,20.5,0.198,129.5,98.9,0.489,7.2,20.8,0.168,110.3,0
2018-03-29,OKC,99,SAS,103,95.4,0.5,13.7,22.7,0.165,103.8,95.4,0.5,14.5,29.8,0.272,108.0,1
2018-12-28,SAS,99,DEN,102,93.5,0.494,9.3,25.0,0.124,105.9,93.5,0.518,17.8,38.1,0.165,109.1,1
2018-02-06,CLE,98,ORL,116,96.6,0.5,13.1,19.1,0.167,101.5,96.6,0.557,10.7,30.8,0.205,120.1,1
2018-12-29,BOS,112,MEM,103,95.0,0.6,16.2,20.0,0.2,117.9,95.0,0.52,15.3,21.6,0.316,108.4,0
2022-05-07,BOS,101,MIL,103,99.5,0.42,10.5,21.6,0.322,101.5,99.5,0.449,8.6,26.5,0.141,103.5,1
2015-11-24,BOS,97,ATL,121,99.3,0.47,14.6,21.3,0.244,97.7,99.3,0.638,18.2,20.7,0.238,121.9,1
2018-12-01,TOR,106,CLE,95,94.4,0.531,9.9,15.4,0.263,112.3,94.4,0.415,10.0,23.4,0.25,100.7,0
2017-11-11,PHI,114,GSW,135,107.9,0.532,15.6,27.1,0.149,105.6,107.9,0.671,19.1,13.8,0.305,125.1,1
2022-01-28,CHI,122,SAS,131,98.8,0.568,5.7,10.5,0.25,123.4,98.8,0.611,6.4,23.3,0.158,132.5,1
2021-01-06,TOR,115,PHO,123,93.6,0.582,11.4,23.3,0.291,122.8,93.6,0.608,9.7,20.0,0.265,131.4,1
2017-11-05,IND,101,NYK,108,93.6,0.544,12.2,10.5,0.19,107.9,93.6,0.534,11.1,28.6,0.159,115.4,1
2021-06-10,LAC,111,UTA,117,96.6,0.535,10.4,17.1,0.235,115.0,96.6,0.684,14.1,6.3,0.171,121.2,1
2018-12-17,CHI,96,OKC,121,101.2,0.494,20.0,28.9,0.141,94.8,101.2,0.528,15.5,37.8,0.303,119.5,1
2019-02-05,MIA,118,POR,108,97.9,0.584,11.3,23.5,0.253,120.6,97.9,0.532,10.1,15.6,0.097,110.3,0
2021-11-10,TOR,88,BOS,104,98.0,0.468,17.4,15.8,0.208,89.8,98.0,0.5,13.0,25.5,0.106,106.1,1
2019-01-09,CLE,124,NOP,140,102.2,0.557,11.4,21.4,0.295,121.3,102.2,0.619,13.7,33.3,0.429,136.9,1
2021-01-12,SAS,112,OKC,102,100.0,0.484,3.7,13.5,0.211,112.0,100.0,0.476,12.0,15.2,0.277,102.0,0
2017-12-02,LAL,100,DEN,115,98.4,0.494,18.1,36.2,0.174,101.7,98.4,0.529,10.8,20.5,0.264,116.9,1
2017-02-24,MEM,92,IND,102,90.8,0.47,10.5,22.2,0.155,101.3,90.8,0.583,16.2,22.9,0.141,112.3,1
2017-03-25,TOR,94,DAL,86,86.1,0.537,14.1,30.0,0.086,109.2,86.1,0.421,11.7,27.3,0.207,99.9,0
2017-12-10,PHI,124,NOP,131,100.6,0.505,13.5,44.0,0.281,123.2,100.6,0.669,13.0,16.7,0.3,130.2,1
2022-01-12,CLE,111,UTA,91,92.2,0.599,12.8,20.0,0.173,120.4,92.2,0.494,7.2,8.5,0.082,98.7,0
2021-01-13,LAL,128,OKC,99,96.8,0.584,7.9,26.7,0.179,132.2,96.8,0.488,10.4,19.1,0.174,102.2,0
2018-02-14,LAC,129,BOS,119,100.0,0.563,6.4,16.7,0.341,129.0,100.0,0.51,7.0,23.4,0.206,119.0,0
2021-12-08,UTA,136,MIN,104,102.9,0.71,12.1,17.6,0.125,132.1,102.9,0.489,12.8,17.6,0.116,101.0,0
2020-09-13,LAC,98,DEN,111,92.1,0.474,12.6,20.5,0.308,106.5,92.1,0.622,14.0,17.6,0.257,120.6,1
2021-11-23,DAL,112,LAC,104,90.3,0.506,12.2,25.5,0.247,112.3,90.3,0.471,15.5,28.6,0.282,104.3,0
2021-04-30,MIL,108,CHI,98,98.8,0.517,9.2,18.2,0.167,109.3,98.8,0.438,8.7,24.6,0.146,99.2,0
2018-05-27,CLE,87,BOS,79,85.0,0.523,13.5,6.1,0.273,102.3,85.0,0.382,5.1,22.0,0.165,92.9,0
2016-01-30,DET,107,TOR,111,97.6,0.5,9.7,23.8,0.23,109.6,97.6,0.487,11.6,31.0,0.449,113.7,1
2018-12-27,PHI,114,UTA,97,97.6,0.576,12.2,22.0,0.174,116.7,97.6,0.448,14.0,24.0,0.233,99.3,0
2020-01-04,BOS,111,CHI,104,95.0,0.573,17.2,33.3,0.207,116.8,95.0,0.506,13.8,26.2,0.288,109.5,0
2017-11-03,MIL,96,DET,105,91.9,0.53,13.0,17.9,0.096,104.5,91.9,0.526,11.7,19.4,0.295,114.2,1
2018-12-02,PHO,96,LAL,120,106.1,0.468,13.3,13.5,0.097,90.5,106.1,0.56,15.7,25.0,0.185,113.1,1
2021-01-23,GSW,108,UTA,127,103.9,0.527,9.9,8.5,0.108,103.9,103.9,0.585,13.4,31.1,0.181,122.2,1
2020-02-20,MEM,125,SAC,129,103.5,0.576,16.1,31.4,0.318,120.8,103.5,0.62,9.2,7.0,0.313,124.6,1
2016-01-22,OKC,109,DAL,106,92.1,0.538,12.5,39.5,0.121,118.3,92.1,0.517,7.8,18.9,0.184,115.1,0
2017-03-09,SAS,92,OKC,102,91.3,0.452,13.9,28.3,0.19,100.7,91.3,0.494,10.1,34.9,0.157,111.7,1
2021-01-07,SAS,118,LAL,109,97.8,0.554,5.7,13.3,0.174,120.7,97.8,0.558,12.0,20.9,0.151,111.5,0
2019-01-14,DET,94,UTA,100,98.8,0.45,8.5,10.2,0.144,95.1,98.8,0.463,15.1,25.0,0.325,101.2,1
2019-04-06,PHI,116,CHI,96,96.5,0.574,9.1,24.4,0.17,120.2,96.5,0.472,7.7,13.7,0.135,99.5,0
2018-04-21,OKC,102,UTA,115,96.4,0.564,16.4,14.6,0.179,105.8,96.4,0.606,17.1,32.5,0.225,119.3,1
2021-10-26,GSW,106,OKC,98,96.4,0.554,14.2,17.5,0.169,110.0,96.4,0.488,12.2,18.8,0.163,101.7,0
2015-11-27,CHI,92,IND,104,103.1,0.408,13.0,17.3,0.185,89.2,103.1,0.471,11.5,17.4,0.253,100.9,1
2019-02-27,HOU,118,CHO,113,102.3,0.533,9.0,14.9,0.231,115.3,102.3,0.542,15.9,21.1,0.277,110.4,0
